No.;Time ;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jiter
11243;90,720496;;90,720496;90,721245;0,000749;;0,000148;0,000601;0,000453
11244;90,721245;;90,721245;90,721846;0,000601;;0,000601;-0,000885;-0,001486
11245;90,721846;;90,721846;90,721846;0;;-0,000885;0,000885;0,00177
11246;90,721846;;90,721846;90,722731;0,000885;;0,000885;0;-0,000885
11247;90,722731;;90,722731;90,722731;0;;0;0;0
11248;90,722731;;90,722731;90,722731;0;;0;-0,012179;-0,012179
11249;90,722731;;90,722731;90,722731;0;;-0,012179;-0,021453;-0,009274
11250;90,722731;;90,722731;90,73491;0,012179;;-0,021453;-0,030405;-0,008952
11251;90,73491;;90,73491;90,768542;0,033632;;-0,030405;0,063278;0,093683
11252;90,768542;;90,768542;90,832579;0,064037;;0,063278;-0,00196;-0,065238
11253;90,832579;;90,832579;90,833338;0,000759;;-0,00196;0,002719;0,004679
11254;90,833338;;90,833338;90,836057;0,002719;;0,002719;0;-0,002719
11255;90,836057;;90,836057;90,836057;0;;0;0;0
11256;90,836057;;90,836057;90,836057;0;;0;0;0
11257;90,836057;;90,836057;90,836057;0;;0;0;0
11258;90,836057;;90,836057;90,836057;0;;0;0;0
11259;90,836057;;90,836057;90,836057;0;;0;0;0
11260;90,836057;;90,836057;90,836057;0;;0;0;0
11261;90,836057;;90,836057;90,836057;0;;0;-0,000697;-0,000697
11262;90,836057;;90,836057;90,836057;0;;-0,000697;-0,010879;-0,010182
11263;90,836057;;90,836057;90,836754;0,000697;;-0,010879;0,009482;0,020361
11264;90,836754;;90,836754;90,84833;0,011576;;0,009482;-0,003204;-0,012686
11265;90,84833;;90,84833;90,850424;0,002094;;-0,003204;0,004461;0,007665
11266;90,850424;;90,850424;90,855722;0,005298;;0,004461;-0,000783;-0,005244
11267;90,855722;;90,855722;90,856559;0,000837;;-0,000783;0,00162;0,002403
11268;90,856559;;90,856559;90,858179;0,00162;;0,00162;0;-0,00162
11269;90,858179;;90,858179;90,858179;0;;0;0;0
11270;90,858179;;90,858179;90,858179;0;;0;0;0
11271;90,858179;;90,858179;90,858179;0;;0;0;0
11272;90,858179;;90,858179;90,858179;0;;0;-0,000237;-0,000237
11273;90,858179;;90,858179;90,858179;0;;-0,000237;-0,000446;-0,000209
11274;90,858179;;90,858179;90,858416;0,000237;;-0,000446;0,000364;0,00081
11275;90,858416;;90,858416;90,859099;0,000683;;0,000364;-0,041853;-0,042217
11276;90,859099;;90,859099;90,859418;0,000319;;-0,041853;0,042172;0,084025
11277;90,859418;;90,859418;90,90159;0,042172;;0,042172;0;-0,042172
11278;90,90159;;90,90159;90,90159;0;;0;-0,000448;-0,000448
11279;90,90159;;90,90159;90,90159;0;;-0,000448;-0,029866;-0,029418
11280;90,90159;;90,90159;90,902038;0,000448;;-0,029866;0,029998;0,059864
11281;90,902038;;90,902038;90,932352;0,030314;;0,029998;-0,000259;-0,030257
11282;90,932352;;90,932352;90,932668;0,000316;;-0,000259;0,000416;0,000675
11283;90,932668;;90,932668;90,933243;0,000575;;0,000416;1,9E-05;-0,000397
11284;90,933243;;90,933243;90,933402;0,000159;;1,9E-05;1,1E-05;-8E-06
11285;90,933402;;90,933402;90,933542;0,00014;;1,1E-05;-0,018555;-0,018566
11286;90,933542;;90,933542;90,933671;0,000129;;-0,018555;0,018684;0,037239
11287;90,933671;;90,933671;90,952355;0,018684;;0,018684;0;-0,018684
11288;90,952355;;90,952355;90,952355;0;;0;0;0
11289;90,952355;;90,952355;90,952355;0;;0;0;0
11290;90,952355;;90,952355;90,952355;0;;0;-0,000372;-0,000372
11291;90,952355;;90,952355;90,952355;0;;-0,000372;0,000372;0,000744
11292;90,952355;;90,952355;90,952727;0,000372;;0,000372;-0,000131;-0,000503
11293;90,952727;;90,952727;90,952727;0;;-0,000131;-0,000116;1,5E-05
11294;90,952727;;90,952727;90,952858;0,000131;;-0,000116;-0,010553;-0,010437
11295;90,952858;;90,952858;90,953105;0,000247;;-0,010553;0,0108;0,021353
11296;90,953105;;90,953105;90,963905;0,0108;;0,0108;-0,001336;-0,012136
11297;90,963905;;90,963905;90,963905;0;;-0,001336;0,001336;0,002672
11298;90,963905;;90,963905;90,965241;0,001336;;0,001336;-0,000216;-0,001552
11299;90,965241;;90,965241;90,965241;0;;-0,000216;5,9E-05;0,000275
11300;90,965241;;90,965241;90,965457;0,000216;;5,9E-05;-0,0132;-0,013259
11301;90,965457;;90,965457;90,965614;0,000157;;-0,0132;-0,007461;0,005739
11302;90,965614;;90,965614;90,978971;0,013357;;-0,007461;0,020208;0,027669
11303;90,978971;;90,978971;90,999789;0,020818;;0,020208;1,9E-05;-0,020189
11304;90,999789;;90,999789;91,000399;0,00061;;1,9E-05;0,000591;0,000572
11305;91,000399;;91,000399;91,00099;0,000591;;0,000591;-0,000723;-0,001314
11306;91,00099;;91,00099;91,00099;0;;-0,000723;0,000723;0,001446
11307;91,00099;;91,00099;91,001713;0,000723;;0,000723;0;-0,000723
11308;91,001713;;91,001713;91,001713;0;;0;-0,000446;-0,000446
11309;91,001713;;91,001713;91,001713;0;;-0,000446;-0,01121;-0,010764
11310;91,001713;;91,001713;91,002159;0,000446;;-0,01121;-0,016542;-0,005332
11311;91,002159;;91,002159;91,013815;0,011656;;-0,016542;0,015734;0,032276
11312;91,013815;;91,013815;91,042013;0,028198;;0,015734;0,011588;-0,004146
11313;91,042013;;91,042013;91,054477;0,012464;;0,011588;0,000512;-0,011076
11314;91,054477;;91,054477;91,055353;0,000876;;0,000512;-0,000365;-0,000877
11315;91,055353;;91,055353;91,055717;0,000364;;-0,000365;0,000207;0,000572
11316;91,055717;;91,055717;91,056446;0,000729;;0,000207;0,000522;0,000315
11317;91,056446;;91,056446;91,056968;0,000522;;0,000522;0;-0,000522
11318;91,056968;;91,056968;91,056968;0;;0;0;0
11319;91,056968;;91,056968;91,056968;0;;0;-0,011264;-0,011264
11320;91,056968;;91,056968;91,056968;0;;-0,011264;0,010884;0,022148
11321;91,056968;;91,056968;91,068232;0,011264;;0,010884;-0,00019;-0,011074
11322;91,068232;;91,068232;91,068612;0,00038;;-0,00019;0,00057;0,00076
11323;91,068612;;91,068612;91,069182;0,00057;;0,00057;0;-0,00057
11324;91,069182;;91,069182;91,069182;0;;0;0;0
11325;91,069182;;91,069182;91,069182;0;;0;-0,013473;-0,013473
11326;91,069182;;91,069182;91,069182;0;;-0,013473;-0,005311;0,008162
11327;91,069182;;91,069182;91,082655;0,013473;;-0,005311;0,017911;0,023222
11328;91,082655;;91,082655;91,101439;0,018784;;0,017911;0,000562;-0,017349
11329;91,101439;;91,101439;91,102312;0,000873;;0,000562;-0,00022;-0,000782
11330;91,102312;;91,102312;91,102623;0,000311;;-0,00022;-4,9E-05;0,000171
11331;91,102623;;91,102623;91,103154;0,000531;;-4,9E-05;0,00058;0,000629
11332;91,103154;;91,103154;91,103734;0,00058;;0,00058;-0,00045;-0,00103
11333;91,103734;;91,103734;91,103734;0;;-0,00045;-0,000578;-0,000128
11334;91,103734;;91,103734;91,104184;0,00045;;-0,000578;0,000667;0,001245
11335;91,104184;;91,104184;91,105212;0,001028;;0,000667;-0,000156;-0,000823
11336;91,105212;;91,105212;91,105573;0,000361;;-0,000156;0,000375;0,000531
11337;91,105573;;91,105573;91,10609;0,000517;;0,000375;-0,041127;-0,041502
11338;91,10609;;91,10609;91,106232;0,000142;;-0,041127;0,040316;0,081443
11339;91,106232;;91,106232;91,147501;0,041269;;0,040316;-0,002476;-0,042792
11340;91,147501;;91,147501;91,148454;0,000953;;-0,002476;0,003429;0,005905
11341;91,148454;;91,148454;91,151883;0,003429;;0,003429;0;-0,003429
11342;91,151883;;91,151883;91,151883;0;;0;0;0
11343;91,151883;;91,151883;91,151883;0;;0;0;0
11344;91,151883;;91,151883;91,151883;0;;0;0;0
11345;91,151883;;91,151883;91,151883;0;;0;0;0
11346;91,151883;;91,151883;91,151883;0;;0;0;0
11347;91,151883;;91,151883;91,151883;0;;0;-0,000239;-0,000239
11348;91,151883;;91,151883;91,151883;0;;-0,000239;-4E-06;0,000235
11349;91,151883;;91,151883;91,152122;0,000239;;-4E-06;-0,00017;-0,000166
11350;91,152122;;91,152122;91,152365;0,000243;;-0,00017;0,000413;0,000583
11351;91,152365;;91,152365;91,152778;0,000413;;0,000413;-0,000268;-0,000681
11352;91,152778;;91,152778;91,152778;0;;-0,000268;-0,000446;-0,000178
11353;91,152778;;91,152778;91,153046;0,000268;;-0,000446;0,000714;0,00116
11354;91,153046;;91,153046;91,15376;0,000714;;0,000714;0;-0,000714
11355;91,15376;;91,15376;91,15376;0;;0;-0,013215;-0,013215
11356;91,15376;;91,15376;91,15376;0;;-0,013215;0,009886;0,023101
11357;91,15376;;91,15376;91,166975;0,013215;;0,009886;-0,011078;-0,020964
11358;91,166975;;91,166975;91,170304;0,003329;;-0,011078;-0,056393;-0,045315
11359;91,170304;;91,170304;91,184711;0,014407;;-0,056393;0,070438;0,126831
11360;91,184711;;91,184711;91,255511;0,0708;;0,070438;-0,000233;-0,070671
11361;91,255511;;91,255511;91,255873;0,000362;;-0,000233;-0,001306;-0,001073
11362;91,255873;;91,255873;91,256468;0,000595;;-0,001306;0,001901;0,003207
11363;91,256468;;91,256468;91,258369;0,001901;;0,001901;0;-0,001901
11364;91,258369;;91,258369;91,258369;0;;0;0;0
11365;91,258369;;91,258369;91,258369;0;;0;0;0
11366;91,258369;;91,258369;91,258369;0;;0;0;0
11367;91,258369;;91,258369;91,258369;0;;0;0;0
11368;91,258369;;91,258369;91,258369;0;;0;0;0
11369;91,258369;;91,258369;91,258369;0;;0;0;0
11370;91,258369;;91,258369;91,258369;0;;0;-0,000305;-0,000305
11371;91,258369;;91,258369;91,258369;0;;-0,000305;2,2E-05;0,000327
11372;91,258369;;91,258369;91,258674;0,000305;;2,2E-05;2E-06;-2E-05
11373;91,258674;;91,258674;91,258957;0,000283;;2E-06;-0,001002;-0,001004
11374;91,258957;;91,258957;91,259238;0,000281;;-0,001002;0,001283;0,002285
11375;91,259238;;91,259238;91,260521;0,001283;;0,001283;0;-0,001283
11376;91,260521;;91,260521;91,260521;0;;0;0;0
11377;91,260521;;91,260521;91,260521;0;;0;0;0
11378;91,260521;;91,260521;91,260521;0;;0;0;0
11379;91,260521;;91,260521;91,260521;0;;0;-0,000267;-0,000267
11380;91,260521;;91,260521;91,260521;0;;-0,000267;1E-05;0,000277
